race_date,race_no,baba_code,finish,post_position,horse_number,horse_name,popularity,win_odds,venue
2025/05/15,12,36,1,7,7,ワンダーウーマン,1,1.9,門別
2025/05/15,12,36,2,6,6,トレヴェナ,4,6.7,門別
2025/05/15,12,36,3,2,2,ヴィルミーキスミー,7,69.3,門別
2025/05/15,12,36,4,8,10,イイデマイヒメ,2,3.7,門別
2025/05/15,12,36,5,4,4,ボディコンシャス,3,4.5,門別
2025/05/15,12,36,6,8,9,エミネンスローズ,8,90.8,門別
2025/05/15,12,36,7,5,5,スティールブライト,6,43.2,門別
2025/05/15,12,36,8,1,1,ダンストンアンセム,10,452.8,門別
2025/05/15,12,36,9,3,3,ヴィトーリアヘーザ,9,254.1,門別
2025/05/15,12,36,10,7,8,ギャルソンマンキ,5,26.4,門別
2025/05/14,10,21,1,8,10,カンデラリア,2,,川崎
2025/05/14,10,21,2,4,4,ランドプラネット,6,,川崎
2025/05/14,10,21,3,8,11,ツカサレヴズ,3,,川崎
2025/05/14,10,21,4,1,1,ボーイハンター,1,,川崎
2025/05/14,10,21,5,7,8,ドルチアーリア,7,,川崎
2025/05/14,10,21,6,3,3,ミッキーハッスル,11,,川崎
2025/05/14,10,21,7,6,7,ショウナンナツゾラ,10,,川崎
2025/05/14,10,21,8,7,9,ギンユウシジン,5,,川崎
2025/05/14,10,21,9,5,5,アパショナード,9,,川崎
2025/05/14,10,21,10,6,6,ハッピーバレー,4,,川崎
2025/05/14,10,21,11,2,2,コルテデフィート,8,,川崎
2025/05/14,11,21,1,8,11,テンカジョウ,2,,川崎
2025/05/14,11,21,2,5,5,オーサムリザルト,1,,川崎
2025/05/14,11,21,3,7,8,アンモシエラ,3,,川崎
2025/05/14,11,21,4,1,1,ネバーモア,4,,川崎
2025/05/14,11,21,5,4,4,サンオークレア,7,,川崎
2025/05/14,11,21,6,7,9,メランポジューム,9,,川崎
2025/05/14,11,21,7,6,7,ソフィアクラウン,8,,川崎
2025/05/14,11,21,8,6,6,サンオルソーライズ,10,,川崎
2025/05/14,11,21,9,2,2,ローリエフレイバー,6,,川崎
2025/05/14,11,21,10,8,10,アンティキティラ,11,,川崎
2025/05/14,11,21,11,3,3,アンデスビエント,5,,川崎
2025/05/14,12,21,1,8,14,メイワノワ,6,,川崎
2025/05/14,12,21,2,7,11,リオンポラリス,1,,川崎
2025/05/14,12,21,3,6,10,コミックガール,2,,川崎
2025/05/14,12,21,4,5,8,ベニノレーヴ,14,,川崎
2025/05/14,12,21,5,2,2,マジェスティアスク,10,,川崎
2025/05/14,12,21,6,4,5,ラヴァルス,7,,川崎
2025/05/14,12,21,7,6,9,ベニノパール,12,,川崎
2025/05/14,12,21,8,4,6,ブラウオリゾン,3,,川崎
2025/05/14,12,21,9,3,3,ヤマトカチドキ,11,,川崎
2025/05/14,12,21,10,1,1,ゴールドフレイバー,5,,川崎
2025/05/14,12,21,11,7,12,ラムダ,8,,川崎
2025/05/14,12,21,12,3,4,テルスター,4,,川崎
2025/05/14,12,21,13,8,13,ツムグ,9,,川崎
2025/05/14,12,21,14,5,7,プレミアムプリモ,13,,川崎
2025/05/14,10,36,1,8,12,ディオスメッセージ,4,13.3,門別
2025/05/14,10,36,2,7,11,レディパイロ,5,16.5,門別
2025/05/14,10,36,3,6,9,トネムスメ,2,2.3,門別
2025/05/14,10,36,4,2,2,ラストボーン,1,2.2,門別
2025/05/14,10,36,5,5,7,コンサイダー,7,84.5,門別
2025/05/14,10,36,6,1,1,アイスボウル,8,111.3,門別
2025/05/14,10,36,7,7,10,サクラファシナンテ,3,6.1,門別
2025/05/14,10,36,8,4,4,グッデーサイレンス,6,19.7,門別
2025/05/14,10,36,9,6,8,オールイズトゥルー,9,229.0,門別
2025/05/14,10,36,10,4,5,アフロビート,10,244.9,門別
2025/05/14,10,36,11,8,13,プリマリー,12,465.6,門別
2025/05/14,10,36,12,5,6,ブラーブサージュ,13,489.9,門別
2025/05/14,10,36,13,3,3,コパノライダー,11,251.5,門別
2025/05/14,11,36,1,8,9,トモノシルバー,1,3.3,門別
2025/05/14,11,36,2,7,7,ワイルドラヴ,7,20.5,門別
2025/05/14,11,36,3,5,5,エターナルウインド,4,6.0,門別
2025/05/14,11,36,4,3,3,サヤオンニ,6,9.5,門別
2025/05/14,11,36,5,6,6,クラシカルスカラー,3,4.5,門別
2025/05/14,11,36,6,2,2,ディーエスエンスー,2,4.1,門別
2025/05/14,11,36,7,1,1,クインズプリーズ,5,7.2,門別
2025/05/14,11,36,8,7,8,ミレニアムバイオ,8,39.7,門別
2025/05/14,11,36,9,8,10,ヴィルゲート,10,220.2,門別
2025/05/14,11,36,10,4,4,スワンオーキッド,9,137.3,門別
2025/05/14,12,36,1,1,1,スティールドリーム,1,1.3,門別
2025/05/14,12,36,2,8,11,クィーンズヒル,9,93.1,門別
2025/05/14,12,36,3,2,2,マリノフォルテシモ,11,310.8,門別
2025/05/14,12,36,4,5,5,サクセスパルス,6,51.5,門別
2025/05/14,12,36,5,5,6,ワイドカイゼリン,3,6.4,門別
2025/05/14,12,36,6,7,9,マーゴットミニモ,2,4.3,門別
2025/05/14,12,36,7,7,10,アルマブレイド,5,40.6,門別
2025/05/14,12,36,8,8,12,クラウォー,4,19.9,門別
2025/05/14,12,36,9,3,3,クーシフォン,8,73.9,門別
2025/05/14,12,36,10,6,7,ボルゲリ,10,145.1,門別
2025/05/14,12,36,11,4,4,アンドゥーラ,7,63.6,門別
2025/05/13,10,21,1,2,2,ブレバ,4,,川崎
2025/05/13,10,21,2,8,12,アヴァニイ,5,,川崎
2025/05/13,10,21,3,6,8,グロリアンズタイム,7,,川崎
2025/05/13,10,21,4,5,7,ヴィブエアー,3,,川崎
2025/05/13,10,21,5,4,4,リョウタスペシャル,2,,川崎
2025/05/13,10,21,6,7,10,マインドユアミモザ,6,,川崎
2025/05/13,10,21,7,3,3,エアセイラン,9,,川崎
2025/05/13,10,21,8,5,6,ゴールドオリス,12,,川崎
2025/05/13,10,21,9,7,11,アルアインオアシス,1,,川崎
2025/05/13,10,21,10,1,1,アルバスドラコ,10,,川崎
2025/05/13,10,21,11,6,9,ヘルシェイク,11,,川崎
2025/05/13,10,21,12,4,5,チャールストン,8,,川崎
2025/05/13,11,21,1,3,3,プライルード,1,,川崎
2025/05/13,11,21,2,4,4,カプリフレイバー,3,,川崎
2025/05/13,11,21,3,1,1,マッドシェリー,5,,川崎
2025/05/13,11,21,4,6,6,ノースプリマ,6,,川崎
2025/05/13,11,21,5,5,5,キモンアップル,4,,川崎
2025/05/13,11,21,6,8,9,ノボベルサイユ,2,,川崎
2025/05/13,11,21,7,2,2,プリモジョーカー,9,,川崎
2025/05/13,11,21,8,8,8,ワガンセ,7,,川崎
2025/05/13,11,21,9,7,7,キュウドウクン,8,,川崎
2025/05/13,12,21,1,3,3,キタノファルコン,5,,川崎
2025/05/13,12,21,2,4,5,ダイゴホマレリュウ,3,,川崎
2025/05/13,12,21,3,3,4,クルメミッチー,4,,川崎
2025/05/13,12,21,4,6,9,レッドスウィング,13,,川崎
2025/05/13,12,21,5,6,10,リンクスエルピス,1,,川崎
2025/05/13,12,21,6,8,14,モナークスラッガー,12,,川崎
2025/05/13,12,21,7,5,7,マーシャン,2,,川崎
2025/05/13,12,21,8,7,11,ガリンシャ,7,,川崎
2025/05/13,12,21,9,5,8,マルゼンスキーツー,6,,川崎
2025/05/13,12,21,10,7,12,スターハッスル,10,,川崎
2025/05/13,12,21,11,2,2,エクセルブラック,9,,川崎
2025/05/13,12,21,12,4,6,カペラスター,11,,川崎
2025/05/13,12,21,13,1,1,ラブルパイル,14,,川崎
2025/05/13,12,21,14,8,13,ナツハヨル,8,,川崎
2025/06/11,10,20,1,7,10,フェスティヴルディ,1,,大井
2025/06/11,10,20,2,5,6,ハクアイアテナ,6,,大井
2025/06/11,10,20,3,2,2,マドモアゼルレンヌ,2,,大井
2025/06/11,10,20,4,4,5,サウンドキングダム,4,,大井
2025/06/11,10,20,5,8,13,リコーステアー,3,,大井
2025/06/11,10,20,6,7,11,ビーチユーミング,9,,大井
2025/06/11,10,20,7,8,12,ヴェントフレイバー,7,,大井
2025/06/11,10,20,8,4,4,カヴァス,5,,大井
2025/06/11,10,20,9,1,1,マリノバレリーナ,10,,大井
2025/06/11,10,20,10,6,8,ハクアイキセキ,8,,大井
2025/06/11,10,20,11,5,7,コパマエチャン,12,,大井
2025/06/11,10,20,12,3,3,ショウナンマナ,11,,大井
2025/06/11,11,20,1,4,8,ナチュラルライズ,1,,大井
2025/06/11,11,20,2,8,16,クレーキング,2,,大井
2025/06/11,11,20,3,7,13,シーソーゲーム,6,,大井
2025/06/11,11,20,4,2,3,ナイトオブファイア,4,,大井
2025/06/11,11,20,5,7,14,カナルビーグル,3,,大井
2025/06/11,11,20,6,3,5,フレンドローマ,13,,大井
2025/06/11,11,20,7,6,12,ケンシレインボー,9,,大井
2025/06/11,11,20,8,4,7,スマイルマンボ,7,,大井
2025/06/11,11,20,9,1,1,アメージング,5,,大井
2025/06/11,11,20,10,1,2,プレミアムハンド,10,,大井
2025/06/11,11,20,11,5,9,カセノタイガー,12,,大井
2025/06/11,11,20,12,6,11,ミーヴァトン,11,,大井
2025/06/11,11,20,13,5,10,ウィルオレオール,8,,大井
2025/06/11,11,20,14,2,4,プローラーティオー,14,,大井
2025/06/11,11,20,15,8,15,スキャロップ,16,,大井
2025/06/11,11,20,16,3,6,テディージュエリー,15,,大井
2025/06/11,12,20,1,6,8,ドリームビリーバー,5,,大井
2025/06/11,12,20,2,3,3,ウインドフレイバー,4,,大井
2025/06/11,12,20,3,7,9,オーシンロクゼロ,3,,大井
2025/06/11,12,20,4,6,7,ラックスアットゼア,8,,大井
2025/06/11,12,20,5,7,10,ニシノカシミヤ,2,,大井
2025/06/11,12,20,6,2,2,ロードアラビアン,1,,大井
2025/06/11,12,20,7,8,12,パワースレイヴ,6,,大井
2025/06/11,12,20,8,4,4,カツノナノリ,12,,大井
2025/06/11,12,20,9,8,11,ベジャール,7,,大井
2025/06/11,12,20,10,1,1,キタノセレナード,10,,大井
2025/06/11,12,20,11,5,6,サイレントギフト,11,,大井
2025/06/11,12,20,12,5,5,ミズワリヲクダサイ,9,,大井
2025/05/08,10,36,1,8,14,グラストップロード,1,2.0,門別
2025/05/08,10,36,2,5,8,ベルモンド,2,2.7,門別
2025/05/08,10,36,3,6,9,レイブンナイト,3,4.8,門別
2025/05/08,10,36,4,5,7,マッターホルン,4,11.6,門別
2025/05/08,10,36,5,8,13,フェアリーマジック,9,153.0,門別
2025/05/08,10,36,6,6,10,トレビアンクリール,5,25.3,門別
2025/05/08,10,36,7,3,3,シンデレラワルツ,11,232.7,門別
2025/05/08,10,36,8,1,1,スパイツサージュ,7,90.4,門別
2025/05/08,10,36,9,4,5,スプリングレター,10,198.8,門別
2025/05/08,10,36,10,7,11,エムオーコマチ,14,576.4,門別
2025/05/08,10,36,11,7,12,リトルアーサー,6,87.5,門別
2025/05/08,10,36,12,3,4,リオンキッド,8,108.5,門別
2025/05/08,10,36,13,4,6,ショウミーザマネー,13,332.3,門別
2025/05/08,10,36,14,2,2,プレジールツッキー,12,271.2,門別
2025/05/08,11,36,1,6,6,ラッキーホープ,1,1.2,門別
2025/05/08,11,36,2,8,8,イッツクール,3,10.6,門別
2025/05/08,11,36,3,5,5,スティールストーム,6,26.2,門別
2025/05/08,11,36,4,4,4,デアフルーグ,2,5.7,門別
2025/05/08,11,36,5,3,3,トラジロウ,4,15.8,門別
2025/05/08,11,36,6,7,7,トウカイエトワール,5,19.7,門別
2025/05/08,11,36,7,1,1,ショーム,7,174.7,門別
2025/05/08,11,36,8,2,2,ロフティフレーズ,8,208.9,門別
2025/05/08,12,36,1,6,6,ベルピット,1,1.2,門別
2025/05/08,12,36,2,4,4,ヒストリーメイカー,3,13.5,門別
2025/05/08,12,36,3,7,7,アナザートゥルース,2,3.4,門別
2025/05/08,12,36,4,1,1,スコルピウス,5,46.1,門別
2025/05/08,12,36,5,2,2,ハセノパイロ,6,66.1,門別
2025/05/08,12,36,6,8,8,ナムラゴロフキン,8,226.5,門別
2025/05/08,12,36,7,8,9,フレスコバルディ,7,95.2,門別
2025/05/08,12,36,8,5,5,アンタンスルフレ,4,32.6,門別
2025/05/08,12,36,9,3,3,オンストロン,9,277.1,門別
2025/05/07,10,36,1,8,12,ヤマニンリーリオ,8,36.8,門別
2025/05/07,10,36,2,7,9,アイガイッパイ,4,6.8,門別
2025/05/07,10,36,3,1,1,ニシノレヴィガータ,3,6.2,門別
2025/05/07,10,36,4,5,6,ヤマニンアリーズ,1,2.1,門別
2025/05/07,10,36,5,6,7,レッドコート,2,3.0,門別
2025/05/07,10,36,6,3,3,ミスナンナ,9,59.4,門別
2025/05/07,10,36,7,6,8,ウナトライオン,7,32.8,門別
2025/05/07,10,36,8,8,11,トーケンアーサー,5,21.8,門別
2025/05/07,10,36,9,2,2,イカロスカフェ,6,31.2,門別
2025/05/07,10,36,10,5,5,エマーブルクラス,11,263.5,門別
2025/05/07,10,36,11,7,10,ラスターカノン,10,183.1,門別
2025/05/07,10,36,12,4,4,アースジェイソンテ,12,338.8,門別
2025/05/07,11,36,1,6,6,ニシケンボブ,1,1.0,門別
2025/05/07,11,36,2,1,1,ベルウッドグラス,7,45.7,門別
2025/05/07,11,36,3,8,11,ダグフォース,3,14.4,門別
2025/05/07,11,36,4,7,9,センゲントップ,5,22.0,門別
2025/05/07,11,36,5,8,10,グリントビート,6,42.1,門別
2025/05/07,11,36,6,2,2,クルードラゴン,4,21.8,門別
2025/05/07,11,36,7,7,8,バンカブルスター,8,77.3,門別
2025/05/07,11,36,8,6,7,ノッテルーナ,2,10.1,門別
2025/05/07,11,36,9,5,5,スイングステート,9,323.3,門別
2025/05/07,11,36,10,3,3,ブッシュドノエル,10,393.7,門別
2025/05/07,11,36,11,4,4,ダークオブザナイト,11,551.3,門別
2025/05/07,12,36,1,4,4,オカンモシャチョウ,1,1.8,門別
2025/05/07,12,36,2,7,7,ピンクヴェノム,3,7.7,門別
2025/05/07,12,36,3,3,3,オンラインボス,4,9.4,門別
2025/05/07,12,36,4,2,2,ジャスパードリーム,7,42.6,門別
2025/05/07,12,36,5,8,8,カッパギ,2,2.8,門別
2025/05/07,12,36,6,6,6,マチカゼ,5,14.3,門別
2025/05/07,12,36,7,1,1,リコーリュウセイ,6,32.2,門別
2025/05/07,12,36,8,8,9,サクラルーフェン,8,200.3,門別
2025/05/07,12,36,9,5,5,ヒズライフ,9,362.4,門別
2025/05/06,10,22,1,8,8,ポッドアワーズ,3,,船橋
2025/05/06,10,22,2,3,3,ホウオウジュレップ,1,,船橋
2025/05/06,10,22,3,6,6,メタルスパーク,8,,船橋
2025/05/06,10,22,4,1,1,ミーハディビーナ,7,,船橋
2025/05/06,10,22,5,4,4,ターンソウル,2,,船橋
2025/05/06,10,22,6,2,2,クリノファルコン,6,,船橋
2025/05/06,10,22,7,5,5,レクランスリール,4,,船橋
2025/05/06,10,22,8,7,7,ルパルテール,5,,船橋
2025/05/06,11,22,1,1,1,フレーズメーカー,1,,船橋
2025/05/06,11,22,2,6,6,コルニリア,2,,船橋
2025/05/06,11,22,3,7,8,サエチ,3,,船橋
2025/05/06,11,22,4,2,2,ヒミノイチシロ,7,,船橋
2025/05/06,11,22,5,3,3,スカイストーリー,4,,船橋
2025/05/06,11,22,6,7,7,デルマカミカゼ,6,,船橋
2025/05/06,11,22,7,5,5,ブライトノート,5,,船橋
2025/05/06,11,22,8,8,9,オートヴィル,10,,船橋
2025/05/06,11,22,9,4,4,ニューアルケミー,8,,船橋
2025/05/06,11,22,10,8,10,ラバタンシン,9,,船橋
2025/05/06,12,22,1,2,2,リュウノブレイク,2,,船橋
2025/05/06,12,22,2,1,1,ハクサンツキミテイ,1,,船橋
2025/05/06,12,22,3,8,8,ペガサスターボ,5,,船橋
2025/05/06,12,22,4,3,3,エムティイーグル,4,,船橋
2025/05/06,12,22,5,6,6,イサムサンカ,3,,船橋
2025/05/06,12,22,6,7,7,ウインエタンセル,7,,船橋
2025/05/06,12,22,7,4,4,カサデガ,6,,船橋
2025/05/06,12,22,8,5,5,シトラスダル,8,,船橋
2025/05/05,10,22,1,5,5,ラマジ,7,,船橋
2025/05/05,10,22,2,1,1,ステイグリーン,4,,船橋
2025/05/05,10,22,3,2,2,ガクチカキッズ,2,,船橋
2025/05/05,10,22,4,6,6,ワレハカゼノコ,1,,船橋
2025/05/05,10,22,5,7,7,ノブノキャット,5,,船橋
2025/05/05,10,22,6,8,8,ミスゴールド,3,,船橋
2025/05/05,10,22,7,4,4,フェイマスアレグロ,6,,船橋
2025/05/05,10,22,8,3,3,コパノアマンダ,8,,船橋
2025/05/05,11,22,1,4,4,タルバン,1,,船橋
2025/05/05,11,22,2,6,7,バム,4,,船橋
2025/05/05,11,22,3,7,8,ミヤギロード,5,,船橋
2025/05/05,11,22,4,8,10,ランワールドワン,3,,船橋
2025/05/05,11,22,5,1,1,フークイーラン,11,,船橋
2025/05/05,11,22,6,6,6,クリノマックイーン,9,,船橋
2025/05/05,11,22,7,8,11,サノノラブミー,7,,船橋
2025/05/05,11,22,8,3,3,ヤッホーキリシマ,10,,船橋
2025/05/05,11,22,9,7,9,チェストイケ,8,,船橋
2025/05/05,11,22,10,5,5,カンツォーネ,6,,船橋
2025/05/05,11,22,11,2,2,モカチャン,2,,船橋
2025/05/05,12,22,1,8,10,ヤマメクィーン,1,,船橋
2025/05/05,12,22,2,6,6,クールドレーヌ,3,,船橋
2025/05/05,12,22,3,7,8,ゴールドクロス,5,,船橋
2025/05/05,12,22,4,3,3,グッドグロウス,2,,船橋
2025/05/05,12,22,5,2,2,ウメタロウ,4,,船橋
2025/05/05,12,22,6,4,4,セブンメイクハピー,10,,船橋
2025/05/05,12,22,7,8,9,ハガネ,8,,船橋
2025/05/05,12,22,8,1,1,ヨハン,6,,船橋
2025/05/05,12,22,9,5,5,アレピアード,9,,船橋
2025/05/05,12,22,10,7,7,ジェイケイファイン,7,,船橋
2025/05/02,10,20,1,6,8,ユーヒナタ,3,,大井
2025/05/02,10,20,2,5,5,ビッグアメリカン,5,,大井
2025/05/02,10,20,3,5,6,ジャスティンパワー,2,,大井
2025/05/02,10,20,4,2,2,シャドウルパン,1,,大井
2025/05/02,10,20,5,4,4,ミユキコクシムソウ,10,,大井
2025/05/02,10,20,6,7,10,カフジペンタゴン,11,,大井
2025/05/02,10,20,7,8,12,サウンドズーム,6,,大井
2025/05/02,10,20,8,8,11,エスプリブルズアイ,7,,大井
2025/05/02,10,20,9,3,3,ローゼンヴォルフ,4,,大井
2025/05/02,10,20,10,1,1,トーアカラカウア,8,,大井
2025/05/02,10,20,11,6,7,ヴァンビー,9,,大井
2025/05/02,10,20,12,7,9,ゲルタ,12,,大井
2025/05/02,11,20,1,8,11,ワンダーランド,1,,大井
2025/05/02,11,20,2,4,4,カジノフォンテン,8,,大井
2025/05/02,11,20,3,2,2,ボイラーハウス,4,,大井
2025/05/02,11,20,4,7,9,オーシンロクゼロ,6,,大井
2025/05/02,11,20,5,8,10,リコーシーウルフ,7,,大井
2025/05/02,11,20,6,7,8,ギャルダル,3,,大井
2025/05/02,11,20,7,3,3,フィリオデルソル,5,,大井
2025/05/02,11,20,8,6,7,ボンディマンシュ,9,,大井
2025/05/02,11,20,9,6,6,マザオ,2,,大井
2025/05/02,11,20,10,1,1,マースインディ,11,,大井
2025/05/02,11,20,11,5,5,ティーズダンク,10,,大井
2025/05/02,12,20,1,6,8,エスプリリチャード,7,,大井
2025/05/02,12,20,2,6,9,アジアジェニファー,5,,大井
2025/05/02,12,20,3,1,1,キタサンユニゾン,1,,大井
2025/05/02,12,20,4,8,13,ゼイトク,8,,大井
2025/05/02,12,20,5,5,6,クリティカルヒット,3,,大井
2025/05/02,12,20,6,3,3,コスモブライヤー,6,,大井
2025/05/02,12,20,7,8,12,ヤンノカステップ,9,,大井
2025/05/02,12,20,8,7,11,パールホワイトイブ,4,,大井
2025/05/02,12,20,9,4,5,シャークシャイニー,10,,大井
2025/05/02,12,20,10,4,4,トレーナーチョイス,11,,大井
2025/05/02,12,20,11,7,10,ゴルトレオパルト,12,,大井
2025/05/02,12,20,12,2,2,ナンセイタイム,2,,大井
2025/05/02,12,20,13,5,7,ユイノコドウ,13,,大井
2025/05/01,10,36,1,2,2,ハニービート,7,42.9,門別
2025/05/01,10,36,2,7,11,スグラフィート,1,1.9,門別
2025/05/01,10,36,3,7,10,ウナヴォルタ,6,25.7,門別
2025/05/01,10,36,4,4,5,デュアルキャリアー,2,3.9,門別
2025/05/01,10,36,5,4,4,メイショウマーブル,5,18.0,門別
2025/05/01,10,36,6,6,9,トドイワウィンド,9,78.1,門別
2025/05/01,10,36,7,5,7,ミスサラワク,4,10.7,門別
2025/05/01,10,36,8,6,8,バインドロック,8,43.7,門別
2025/05/01,10,36,9,1,1,スマイルシエラ,3,4.5,門別
2025/05/01,10,36,10,5,6,マドンナリリー,12,289.0,門別
2025/05/01,10,36,11,8,12,エイシンモシリ,10,129.3,門別
2025/05/01,10,36,12,3,3,ティロワール,11,230.9,門別
2025/05/01,10,36,13,8,13,ロングサクセション,13,301.5,門別
2025/05/01,11,36,1,5,5,ピエールオレゴン,1,1.4,門別
2025/05/01,11,36,2,2,2,パカラボーイ,2,4.2,門別
2025/05/01,11,36,3,8,12,サヤオンニ,4,15.1,門別
2025/05/01,11,36,4,8,11,ブレイヴァリーボス,5,19.2,門別
2025/05/01,11,36,5,4,4,ジョルジュ,9,118.3,門別
2025/05/01,11,36,6,7,10,ヴァンダービルト,7,44.6,門別
2025/05/01,11,36,7,7,9,バラライカ,6,19.7,門別
2025/05/01,11,36,8,6,7,ウェルメイド,10,166.1,門別
2025/05/01,11,36,9,5,6,シャノンフォールズ,3,9.6,門別
2025/05/01,11,36,10,3,3,マリノフォルテシモ,8,93.5,門別
2025/05/01,11,36,11,1,1,ハードボイルド,11,200.7,門別
2025/05/01,11,36,12,6,8,サントレゾール,12,309.5,門別
2025/05/01,12,36,1,5,5,ソルジャーフィルド,1,1.2,門別
2025/05/01,12,36,2,6,6,ウィルオレオール,2,3.7,門別
2025/05/01,12,36,3,1,1,ミラクルヴォイス,3,11.7,門別
2025/05/01,12,36,4,3,3,ジェーケーボンバー,4,14.8,門別
2025/05/01,12,36,5,7,7,シュネルカガ,6,107.0,門別
2025/05/01,12,36,6,4,4,シロカーク,7,115.3,門別
2025/05/01,12,36,7,2,2,ミスターキック,5,32.2,門別
2025/04/30,10,20,1,3,3,ガンモレジェンド,5,,大井
2025/04/30,10,20,2,2,2,プレストアーサー,4,,大井
2025/04/30,10,20,3,4,6,サイレントブラック,3,,大井
2025/04/30,10,20,4,1,1,ドゥーロアバンティ,2,,大井
2025/04/30,10,20,5,7,11,マインジャラン,7,,大井
2025/04/30,10,20,6,6,9,シャープムスタング,1,,大井
2025/04/30,10,20,7,7,12,リケアミネオラ,12,,大井
2025/04/30,10,20,8,5,7,ベイデンマリーナ,8,,大井
2025/04/30,10,20,9,5,8,バンドールロゼ,11,,大井
2025/04/30,10,20,10,4,5,ディヴァージオン,6,,大井
2025/04/30,10,20,11,8,13,チャンチャン,13,,大井
2025/04/30,10,20,12,8,14,ティーズエナジー,10,,大井
2025/04/30,10,20,13,3,4,マイネルボンバー,9,,大井
2025/04/30,11,20,1,5,9,ベルグラシアス,4,,大井
2025/04/30,11,20,2,4,7,グレアネオンライト,13,,大井
2025/04/30,11,20,3,2,4,ドナギニー,9,,大井
2025/04/30,11,20,4,3,6,エイシンナデシコ,6,,大井
2025/04/30,11,20,5,7,13,プラウドフレール,1,,大井
2025/04/30,11,20,6,3,5,リコーテリア,7,,大井
2025/04/30,11,20,7,1,1,アメストリス,12,,大井
2025/04/30,11,20,8,6,12,ホーリーグレイル,2,,大井
2025/04/30,11,20,9,4,8,ゼロアワー,3,,大井
2025/04/30,11,20,10,8,15,ハナノウタゲ,14,,大井
2025/04/30,11,20,11,8,16,ゴーゴーイーグルス,11,,大井
2025/04/30,11,20,12,1,2,ピーエムナナ,8,,大井
2025/04/30,11,20,13,6,11,エイシンマジョリカ,5,,大井
2025/04/30,11,20,14,7,14,ダイシンゲキ,15,,大井
2025/04/30,11,20,15,2,3,リヴェルベロ,10,,大井
2025/04/30,11,20,16,5,10,アランフェスローズ,16,,大井
2025/04/30,12,20,1,7,14,ティントレット,1,,大井
2025/04/30,12,20,2,1,2,オメガシンフォニー,2,,大井
2025/04/30,12,20,3,1,1,ドリームビリーバー,12,,大井
2025/04/30,12,20,4,5,9,メンコイボクチャン,4,,大井
2025/04/30,12,20,5,2,4,コスモソンジュ,3,,大井
2025/04/30,12,20,6,4,8,ジャックオレンジ,11,,大井
2025/04/30,12,20,7,5,10,ラックスアットゼア,6,,大井
2025/04/30,12,20,8,8,16,デザートウインド,13,,大井
2025/04/30,12,20,9,4,7,ハセノエクスプレス,7,,大井
2025/04/30,12,20,10,2,3,サブノハクタカ,15,,大井
2025/04/30,12,20,11,6,11,キタサンベレーザ,8,,大井
2025/04/30,12,20,12,3,6,サイレントギフト,14,,大井
2025/04/30,12,20,13,6,12,グッドウッドガイ,9,,大井
2025/04/30,12,20,14,3,5,パワースレイヴ,10,,大井
2025/04/30,12,20,15,8,15,セリエル,5,,大井
2025/04/30,9,36,1,8,13,ハイカラサン,1,1.5,門別
2025/04/30,9,36,2,8,12,バイバイダーリン,2,3.4,門別
2025/04/30,9,36,3,6,9,サクラキングリー,5,24.8,門別
2025/04/30,9,36,4,7,10,アクティブテーラー,11,246.0,門別
2025/04/30,9,36,5,4,5,エデュース,3,7.3,門別
2025/04/30,9,36,6,3,3,アフリカンリリー,4,14.2,門別
2025/04/30,9,36,7,5,6,ベイサルシュート,7,109.8,門別
2025/04/30,9,36,8,6,8,キョウエイボンバー,9,176.9,門別
2025/04/30,9,36,9,7,11,アースジェイソンテ,10,191.7,門別
2025/04/30,9,36,10,5,7,ワイルドバンチ,6,34.3,門別
2025/04/30,9,36,11,1,1,フェデラボーテ,13,316.3,門別
2025/04/30,9,36,12,2,2,マジカ,12,266.0,門別
2025/04/30,9,36,13,4,4,スティールヒューズ,8,113.8,門別
2025/04/30,10,36,1,7,8,アジャイルブラック,1,1.3,門別
2025/04/30,10,36,2,6,6,ワイドカイゼリン,2,4.8,門別
2025/04/30,10,36,3,7,7,スペイスフォース,5,28.3,門別
2025/04/30,10,36,4,8,10,クラウォー,6,42.5,門別
2025/04/30,10,36,5,1,1,クーシフォン,8,71.5,門別
2025/04/30,10,36,6,8,9,サクセスパルス,4,11.1,門別
2025/04/30,10,36,7,5,5,ホウオウプラージュ,10,135.6,門別
2025/04/30,10,36,8,4,4,ボルゲリ,9,134.0,門別
2025/04/30,10,36,9,2,2,クィーンズヒル,7,70.3,門別
2025/04/30,10,36,10,3,3,アンドゥーラ,3,7.3,門別
2025/04/30,11,36,1,8,13,スワッガー,1,2.1,門別
2025/04/30,11,36,2,7,11,ラストボーン,5,14.4,門別
2025/04/30,11,36,3,6,10,トネムスメ,3,5.8,門別
2025/04/30,11,36,4,5,7,レディパイロ,12,207.9,門別
2025/04/30,11,36,5,5,8,タイセイロージー,4,6.3,門別
2025/04/30,11,36,6,7,12,アイスボウル,8,50.3,門別
2025/04/30,11,36,7,3,3,サクラファシナンテ,2,3.6,門別
2025/04/30,11,36,8,2,2,アフロビート,11,183.8,門別
2025/04/30,11,36,9,6,9,グッデーサイレンス,7,30.3,門別
2025/04/30,11,36,10,4,6,ディオスメッセージ,6,26.4,門別
2025/04/30,11,36,11,1,1,コンサイダー,9,93.7,門別
2025/04/30,11,36,12,3,4,オフビート,14,464.1,門別
2025/04/30,11,36,13,4,5,コパノライダー,10,157.0,門別
