ページ番号,使用するコマ割りテンプレ,漫画作成のプロンプト,コマ別テキストJSON,outfit_id
11,テンプレ3,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 美奈は添付の美奈.pngと100%同一の外見で描画（35歳女性、肩につく黒髪、淡いブルーのブラウス、ネイビーのロングスカート。健康情報に不安と好奇心を持つ読者代表。）
◆【補足情報】服装: mina_casual
◆【コマ構成】テンプレ3: 上・小 / 下・大
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上・小): 公的機関サイトの全景。公的情報を画面で確認する。 セリフ: なし ナレーション: ［四角枠］公的情報は断定を避けて書かれる。 オノマトペ: なし
2コマ目 (下・大): 美奈の表情を大きく描く。 セリフ: 美奈「地味だけど、落ち着いて読めます。」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""公的情報は断定を避けて書かれる。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""美奈"", ""text"": ""地味だけど、落ち着いて読めます。""}]",mina_casual
12,テンプレ3,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 佐伯は添付の佐伯.pngと100%同一の外見で描画（48歳男性、短い黒髪に少し白髪、薄い縁の眼鏡、白シャツと深緑のカーディガン。科学コミュニケーター。）
◆【補足情報】服装: saeki_default
◆【コマ構成】テンプレ3: 上・小 / 下・大
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上・小): 講座室の全景。佐伯が証拠の階段を描く。 セリフ: なし ナレーション: ［四角枠］証拠には強さの差がある。 オノマトペ: なし
2コマ目 (下・大): 佐伯の表情を大きく描く。 セリフ: 佐伯「感想、症例、観察研究、介入研究、レビュー。」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""証拠には強さの差がある。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""佐伯"", ""text"": ""感想、症例、観察研究、介入研究、レビュー。""}]",saeki_default
13,テンプレ5,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 陽斗は添付の陽斗.pngと100%同一の外見で描画（18歳男性、短めの黒髪、ライトグレーのパーカー、黒いパンツ。SNSや動画に詳しい若者。）
◆【補足情報】服装: haruto_casual
◆【コマ構成】テンプレ5: 上段 / 中段 / 下段
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上段): 階段図。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］感想は問いの入口になる。 オノマトペ: なし
2コマ目 (中段): 感想の位置づけを話す。 セリフ: 陽斗「弱いなら意味がないの？」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""感想は問いの入口になる。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""陽斗"", ""text"": ""弱いなら意味がないの？""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",haruto_casual
14,テンプレ2,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 美奈は添付の美奈.pngと100%同一の外見で描画（35歳女性、肩につく黒髪、淡いブルーのブラウス、ネイビーのロングスカート。健康情報に不安と好奇心を持つ読者代表。）
◆【補足情報】服装: mina_casual
◆【コマ構成】テンプレ2: 右上 / 左上 / 下段
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (右上): ノート。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］読むことと実行することを分ける。 オノマトペ: なし
2コマ目 (左上): 美奈が医療判断に使う根拠を考える。 セリフ: 美奈「行動を変えるなら、もっと強い根拠が必要。」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""読むことと実行することを分ける。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""美奈"", ""text"": ""行動を変えるなら、もっと強い根拠が必要。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",mina_casual
15,テンプレ4,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 佐伯は添付の佐伯.pngと100%同一の外見で描画（48歳男性、短い黒髪に少し白髪、薄い縁の眼鏡、白シャツと深緑のカーディガン。科学コミュニケーター。）
◆【補足情報】服装: saeki_default
◆【コマ構成】テンプレ4: 上段 / 中段 / 下段
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上段): ホワイトボード。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］未解明と証明済みを混ぜない。 オノマトペ: なし
2コマ目 (中段): 未知と証明済みを二列に分ける。 セリフ: 佐伯「未知があることは、特定の主張の証明ではありません。」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""未解明と証明済みを混ぜない。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""佐伯"", ""text"": ""未知があることは、特定の主張の証明ではありません。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",saeki_default
16,テンプレ6,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 陽斗は添付の陽斗.pngと100%同一の外見で描画（18歳男性、短めの黒髪、ライトグレーのパーカー、黒いパンツ。SNSや動画に詳しい若者。） / 佐伯は添付の佐伯.pngと100%同一の外見で描画（48歳男性、短い黒髪に少し白髪、薄い縁の眼鏡、白シャツと深緑のカーディガン。科学コミュニケーター。）
◆【補足情報】服装: haruto_casual
◆【コマ構成】テンプレ6: 右上 / 左上 / 右下 / 左下
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (右上): 図書館。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］だからこそ確認手続きが必要。 オノマトペ: なし
2コマ目 (左上): 陽斗が科学への不信感を言葉にする。 セリフ: 陽斗「科学も全部知っているわけじゃないよね。」 ナレーション: なし オノマトペ: なし
3コマ目 (右下): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""だからこそ確認手続きが必要。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""陽斗"", ""text"": ""科学も全部知っているわけじゃないよね。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",haruto_casual
17,テンプレ5,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 美奈は添付の美奈.pngと100%同一の外見で描画（35歳女性、肩につく黒髪、淡いブルーのブラウス、ネイビーのロングスカート。健康情報に不安と好奇心を持つ読者代表。） / 佐伯は添付の佐伯.pngと100%同一の外見で描画（48歳男性、短い黒髪に少し白髪、薄い縁の眼鏡、白シャツと深緑のカーディガン。科学コミュニケーター。）
◆【補足情報】服装: mina_casual
◆【コマ構成】テンプレ5: 上段 / 中段 / 下段
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上段): 講座室。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］好奇心と安全を両立する。 オノマトペ: なし
2コマ目 (中段): 美奈が調べる自由と行動の慎重さを両立する。 セリフ: 美奈「興味は持つ。でも身体のことは相談する。」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""好奇心と安全を両立する。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""美奈"", ""text"": ""興味は持つ。でも身体のことは相談する。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",mina_casual
18,テンプレ3,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 佐伯は添付の佐伯.pngと100%同一の外見で描画（48歳男性、短い黒髪に少し白髪、薄い縁の眼鏡、白シャツと深緑のカーディガン。科学コミュニケーター。）
◆【補足情報】服装: saeki_default
◆【コマ構成】テンプレ3: 上・小 / 下・大
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上・小): まとめ図の全景。三人が再現性・査読・公的情報をつなぐ。 セリフ: なし ナレーション: ［四角枠］強い言葉より確認の積み重ね。 オノマトペ: なし
2コマ目 (下・大): 佐伯の表情を大きく描く。 セリフ: 佐伯「地味な確認が、判断を守ります。」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""強い言葉より確認の積み重ね。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""佐伯"", ""text"": ""地味な確認が、判断を守ります。""}]",saeki_default
19,テンプレ3,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 美奈は添付の美奈.pngと100%同一の外見で描画（35歳女性、肩につく黒髪、淡いブルーのブラウス、ネイビーのロングスカート。健康情報に不安と好奇心を持つ読者代表。）
◆【補足情報】服装: mina_casual
◆【コマ構成】テンプレ3: 上・小 / 下・大
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上・小): 窓際の全景。第5巻への橋渡し。 セリフ: なし ナレーション: ［四角枠］次は日常での距離感へ。 オノマトペ: なし
2コマ目 (下・大): 美奈の表情を大きく描く。 セリフ: 美奈「結論を急がない読み方が少しわかりました。」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""次は日常での距離感へ。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""美奈"", ""text"": ""結論を急がない読み方が少しわかりました。""}]",mina_casual
20,テンプレ5,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 佐伯は添付の佐伯.pngと100%同一の外見で描画（48歳男性、短い黒髪に少し白髪、薄い縁の眼鏡、白シャツと深緑のカーディガン。科学コミュニケーター。）
◆【補足情報】服装: saeki_default
◆【コマ構成】テンプレ5: 上段 / 中段 / 下段
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (上段): 講座室。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］一度の発見だけで決めない。 オノマトペ: なし
2コマ目 (中段): 佐伯が再現性の紙を配る。 三人は前の場面の気づきをノートに追加する。 セリフ: 佐伯「科学は他者が確認できる手続きを重視します。」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""一度の発見だけで決めない。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""佐伯"", ""text"": ""科学は他者が確認できる手続きを重視します。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",saeki_default
21,テンプレ2,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【医療安全】ソマチッドを診断法・治療法として推奨しない。標準医療の中止や受診遅れを促さない。健康行動は専門家相談を前提に描く。
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白。吹き出しと文字枠は読みやすく、文字量を詰め込みすぎない。
◆【絶対最優先】キャラクター外見: 陽斗は添付の陽斗.pngと100%同一の外見で描画（18歳男性、短めの黒髪、ライトグレーのパーカー、黒いパンツ。SNSや動画に詳しい若者。）
◆【補足情報】服装: haruto_casual
◆【コマ構成】テンプレ2: 右上 / 左上 / 下段
◆【作画】ジャンル: 教養漫画に最適化した統一スタイル / 作画スタイル: 落ち着いた日本のアニメ・マンガ調、清潔な線画、フルカラー / 色調: 白・淡い青・深緑・暖かい橙をバランスよく使う / 演出: 不安を煽らず、図解・ノート・ホワイトボードを活用する
◆【ストーリー】
1コマ目 (右上): 実験台。状況が伝わる引きの絵。 セリフ: なし ナレーション: ［四角枠］観察は条件に左右される。 オノマトペ: なし
2コマ目 (左上): 同じ試料でも見え方が変わる例を見る。 三人は前の場面の気づきをノートに追加する。 セリフ: 陽斗「光だけでこんなに違うんだ。」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ノートや図解で要点を整理する。 セリフ: なし ナレーション: ［四角枠］主張・根拠・行動を分けて読む。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""観察は条件に左右される。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""陽斗"", ""text"": ""光だけでこんなに違うんだ。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""主張・根拠・行動を分けて読む。""}]",haruto_casual
