ページ番号,使用するコマ割りテンプレ,漫画作成のプロンプト,コマ別テキストJSON,outfit_id
225,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P094の分割 6/8。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: まだ名前のないAIの光が遠くに見える幻想的コマ→正解を更新する人と古い正解に固まる人の対比図。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「私がChatGPT 5.5 がしっくりくるのは、私の仕事と仕事の仕方に合っているから。他の人にとっての最適解は、また違うかもしれない。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""私がChatGPT 5.5 がしっくりくるのは、私の仕事と仕事の仕方に合っているから。他の人にとっての最適解は、また違うかもしれない。""}]",ren_mentor
226,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P094の分割 7/8。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: まだ名前のないAIの光が遠くに見える幻想的コマ→正解を更新する人と古い正解に固まる人の対比図。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「AI時代に必要なのは、正解を一度決める力と、正解を更新する力の両方だ。仕事で大事なのは、自分が一番使いやすいものに慣れること。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""AI時代に必要なのは、正解を一度決める力と、正解を更新する力の両方だ。仕事で大事なのは、自分が一番使いやすいものに慣れること。""}]",ren_mentor
227,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P094の分割 8/8。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: まだ名前のないAIの光が遠くに見える幻想的コマ→正解を更新する人と古い正解に固まる人の対比図。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「次に空く穴がどこかは人によって違う——ChatGPT 5.5を中心に置きながら、常に次を迎えられる形にしておく。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。
2コマ目: まだ名前のないAIの光が遠くに見える幻想的コマ→正解を更新する人と古い正解に固まる人の対比図。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「それが今日からできる最善の戦略だ。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""次に空く穴がどこかは人によって違う——ChatGPT 5.5を中心に置きながら、常に次を迎えられる形にしておく。""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""それが今日からできる最善の戦略だ。""}]",ren_mentor
228,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P095の分割 1/4。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 登場人物の表情を大きく、手振りと集中線で感情を誇張。吹き出しに「中心は置く。でも椅子は固定しない。仕事で大事なのは、自分が一番使いやすいものに慣れること——それが変化の時代の基本戦略だ。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":null,""text"":""中心は置く。でも椅子は固定しない。仕事で大事なのは、自分が一番使いやすいものに慣れること——それが変化の時代の基本戦略だ。""}]",ren_mentor
229,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P095の分割 2/4。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「仕事で大事なのは、自分が一番使いやすいものに慣れること——最高を探すより、自分にしっくりくるものを磨く」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""仕事で大事なのは、自分が一番使いやすいものに慣れること——最高を探すより、自分にしっくりくるものを磨く""}]",ren_mentor
230,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P095の分割 3/4。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「「ChatGPTしか使えない人」にならない——閉じこもらず、出口を残す」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。
2コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「乗り換えは基準で決める：速度・品質・文脈・費用・安心感の5項目」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""「ChatGPTしか使えない人」にならない——閉じこもらず、出口を残す""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""乗り換えは基準で決める：速度・品質・文脈・費用・安心感の5項目""}]",ren_mentor
231,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P095の分割 4/4。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「次に画像以外の穴が空けば、また二刀流に戻る可能性——固定しない態度を維持する」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。
2コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「すべてを踏まえて——エピローグで今日からの一歩を確認する。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""次に画像以外の穴が空けば、また二刀流に戻る可能性——固定しない態度を維持する""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""すべてを踏まえて——エピローグで今日からの一歩を確認する。""}]",ren_mentor
232,テンプレ1,"◆【注意】指示語や説明文を画像内に描かない。入れる文字は指定したタイトル・短い吹き出しだけ。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【コマ構成】テンプレ1: 章扉の1枚絵。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】章扉。タイトルを大きく、キャラクターは決めポーズ。背景に光、集中線、象徴アイコンを大きく配置。情報を詰め込まず、表紙的に見せる。
◆【ストーリー】
1コマ目: 元P096の章扉。3人が並んで前を向く（ミナとユイが笑顔、レンが穏やかな表情）。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 画面内テキストは大きく「今日の正解を使い、明日の変化に備える / 高いレベルで一本化したいなら、ChatGPT 5.5 がいちばんしっくりくる。ただし——それは私にとっての最適解だ」のみ。その他の説明文は入れない。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""今日の正解を使い、明日の変化に備える / 高いレベルで一本化したいなら、ChatGPT 5.5 がいちばんしっくりくる。ただし——それは私にとっての最適解だ""}]",mina_work
233,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P096の分割 2/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 3人が並んで前を向く（ミナとユイが笑顔、レンが穏やかな表情）。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「一周回って、たどり着いた答え。自分にとっての最適解は、他人にとっての最適解とは違う——それを踏まえたうえで、今日の結論を使ってほしい。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""一周回って、たどり着いた答え。自分にとっての最適解は、他人にとっての最適解とは違う——それを踏まえたうえで、今日の結論を使ってほしい。""}]",mina_work
234,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P097の分割 1/3。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 3人が完成した仕事を見ながら結論を確認する。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「いまはChatGPTだけでいい。画像という最後のピースが埋まったから、二刀流の必要が消えた。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""いまはChatGPTだけでいい。画像という最後のピースが埋まったから、二刀流の必要が消えた。""}]",mina_work
235,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P097の分割 2/3。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 3人が完成した仕事を見ながら結論を確認する。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 佐伯レンの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「ただし、それは永遠の固定ではない。次に別の穴が空けば、また組み合わせに戻る。ChatGPTだけに固定するな。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""佐伯レン"",""text"":""ただし、それは永遠の固定ではない。次に別の穴が空けば、また組み合わせに戻る。ChatGPTだけに固定するな。""}]",mina_work
236,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P097の分割 3/3。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 3人が完成した仕事を見ながら結論を確認する。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 真田ユイの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「Claude・Geminiは依然高品質な選択肢として残ってますし、安心です！」。
2コマ目: 3人が完成した仕事を見ながら結論を確認する。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「中心と柔軟さ。この二つを同時に持つ。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""真田ユイ"",""text"":""Claude・Geminiは依然高品質な選択肢として残ってますし、安心です！""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""中心と柔軟さ。この二つを同時に持つ。""}]",mina_work
237,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P098の分割 1/1。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: ミナが今日の仕事をChatGPTで始める。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「まず一つ、テキストから画像まで、ChatGPT一本で通してみます。それが今日の一歩です。」。
2コマ目: ミナが今日の仕事をChatGPTで始める。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「読むだけでなく、一つ動かすことで理解は自分のものになる。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""まず一つ、テキストから画像まで、ChatGPT一本で通してみます。それが今日の一歩です。""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""読むだけでなく、一つ動かすことで理解は自分のものになる。""}]",mina_work
238,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P099の分割 1/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: ミナが読者に向けて一歩を促す。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「まず今日の仕事を一つ、ChatGPTで始めてみてください。」。
2コマ目: ミナが読者に向けて一歩を促す。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 佐伯レンの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「今日の正解を使い、握りしめすぎない。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""まず今日の仕事を一つ、ChatGPTで始めてみてください。""},{""panel_id"":2,""type"":""dialogue"",""speaker"":""佐伯レン"",""text"":""今日の正解を使い、握りしめすぎない。""}]",mina_work
239,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P099の分割 2/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: ミナが読者に向けて一歩を促す。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 真田ユイの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「今日から実践します！」。
2コマ目: ミナが読者に向けて一歩を促す。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「読むだけでなく、一つ動かすことで理解は自分のものになる。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""真田ユイ"",""text"":""今日から実践します！""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""読むだけでなく、一つ動かすことで理解は自分のものになる。""}]",mina_work
