year,born,no,name,reg_name,horse_id,sire,sex,birth,month,farm,farm_src,dam,dam_age,total_man,unit_man,weight,height,girth,cannon,kuchi,n_foals,trainer_planned,trainer,district,starts,wins,prize_jra,prize_nar,prize,ret,main_wins,graded,status
2022,2021,51,リラヴァティの2021,ワールズエンド (World's End),2021105864,ロードカナロア,牡,2021-02-14,2,ノーザンＦ,クラブ提供牧場,リラヴァティ,10.0,7000.0,17.5,426.0,152.0,169.5,19.4,400,4.0,池添学,池添学,栗東,11,5,19900.0,0.0,19900.0,2.842857142857143,26'京王杯スプリングC(G2)25'新潟日報賞(3勝クラス)-->,1,ok
2022,2021,52,エリティエールの2021,フルリール (Fleurir),2021107178,ロードカナロア,メス,2021-02-05,2,ノーザンＦ,クラブ提供牧場,エリティエール,7.0,4000.0,10.0,401.0,152.0,172.0,19.1,400,1.0,藤岡健一,高馬元紘,兵庫,26,2,278.0,337.0,615.0,0.15375,C2二C1二-->,0,ok
2022,2021,53,バウンスシャッセの2021,リルト (Lilt),2021105691,ロードカナロア,メス,2021-03-16,3,ノーザンＦ,クラブ提供牧場,バウンスシャッセ,10.0,5000.0,12.5,453.0,158.0,176.5,20.6,400,4.0,安田隆行,高橋一哉,栗東,4,0,0.0,0.0,0,0.0,-->,0,ok
2022,2021,54,トータルヒートの2021,ファーヴェント (Fervent),2021104893,ハーツクライ,牡,2021-02-21,2,白老Ｆ,クラブ提供牧場,トータルヒート,10.0,7000.0,17.5,475.0,153.0,176.0,21.4,400,4.0,藤原英昭,藤原英昭,栗東,18,4,10767.0,0.0,10767.0,1.538142857142857,25'長岡S(3勝クラス)25'4歳以上2勝クラス-->,0,ok
2022,2021,55,リリサイドの2021,エボルヴィング (Evolving),2021105865,ハーツクライ,牡,2021-03-28,3,ノーザンＦ,クラブ提供牧場,リリサイド,14.0,10000.0,25.0,442.0,152.5,171.5,20.0,400,10.0,藤原英昭,藤原英昭,栗東,15,2,2873.0,0.0,2873.0,0.2873,26'4歳以上1勝クラス24'3歳未勝利-->,0,ok
2022,2021,56,アルアリングスターの2021,ルシフェル (Lucifer),2021105379,ハーツクライ,メス,2021-04-08,4,ノーザンＦ,クラブ提供牧場,アルアリングスター,6.0,5000.0,12.5,453.0,153.0,175.0,20.0,400,3.0,斉藤崇史,西園翔太,栗東,15,2,3963.0,0.0,3963.0,0.7926,23'萩S(L)23'2歳未勝利-->,0,ok
2022,2021,57,サトノオニキスの2021,ブラックルチル (Black Rutile),2021105530,エピファネイア,牡,2021-02-13,2,ノーザンＦ,クラブ提供牧場,サトノオニキス,8.0,5000.0,12.5,442.0,156.5,177.0,20.0,400,2.0,池江泰寿,池江泰寿,栗東,6,0,688.0,0.0,688.0,0.1376,-->,0,ok
2022,2021,58,レーヴドゥラメールの2021,レアリゼアンレーヴ (Realiser un Reve),2021105894,エピファネイア,メス,2021-01-12,1,ノーザンＦ,クラブ提供牧場,レーヴドゥラメール,5.0,4000.0,10.0,425.0,150.5,172.0,20.0,400,2.0,須貝尚介,遠藤茂,大井,21,1,720.0,12.0,732.0,0.183,23'2歳新馬-->,0,ok
2022,2021,59,シンハリーズの2021,ナインストーンズ (Nine Stones),2021105576,キズナ,牡,2021-03-29,3,ノーザンＦ,クラブ提供牧場,シンハリーズ,19.0,6000.0,15.0,420.0,150.0,169.0,20.1,400,13.0,池添学,鈴木啓之,大井,7,0,140.0,85.0,225.0,0.0375,-->,0,ok
2022,2021,60,マンビアの2021,レザンクレール (Raisins Clairs),2021105794,キズナ,メス,2022-04-03,4,ノーザンＦ,クラブ提供牧場,マンビア,13.0,3000.0,7.5,396.0,151.0,172.0,20.2,400,8.0,西村真幸,西村真幸,栗東,12,1,660.0,0.0,660.0,0.22,24'3歳未勝利-->,0,ok
2022,2021,61,アディクティドの2021,アッファシナンテ (Affascinante),2021105359,キズナ,メス,2021-04-12,4,ノーザンＦ,クラブ提供牧場,アディクティド,15.0,4000.0,10.0,404.0,153.5,173.0,19.0,400,8.0,高野友和,高野友和,栗東,1,0,0.0,0.0,0,0.0,-->,0,ok
2022,2021,62,ディーパワンサの2021,マハーワンサ,2021105665,ドゥラメンテ,牡,2021-04-18,4,ノーザンＦ,クラブ提供牧場,ディーパワンサ,7.0,4000.0,10.0,380.0,149.0,166.0,19.2,400,1.0,松下武士,,,0,0,0.0,0.0,0,0.0,-->,0,ok
2022,2021,63,ビートリックスキッドの2021,ザブライド (The Bride),2021104905,ドゥラメンテ,メス,2021-02-01,2,追分Ｆ,クラブ提供牧場,ビートリックスキッド,17.0,3000.0,7.5,453.0,151.5,174.0,19.2,400,11.0,西村真幸,西村真幸,栗東,11,2,1543.0,0.0,1543.0,0.5143333333333333,24'3歳以上1勝クラス24'3歳未勝利-->,0,ok
2022,2021,64,ココシュニックの2021,フェロニエール (Ferronniere),2021105519,ドゥラメンテ,メス,2021-02-13,2,ノーザンＦ,クラブ提供牧場,ココシュニック,16.0,3200.0,8.0,487.0,162.0,183.0,21.0,400,11.0,高野友和,高野友和,栗東,8,1,1355.0,0.0,1355.0,0.4234375,24'3歳未勝利-->,0,ok
2022,2021,65,アドマイヤローザの2021,グレッソネイ (Gressoney),2021105371,モーリス,牡,2021-01-09,1,ノーザンＦ,クラブ提供牧場,アドマイヤローザ,7.0,5000.0,12.5,486.0,155.0,180.0,20.9,400,1.0,高野友和,新井清重,船橋,13,1,140.0,242.0,382.0,0.0764,風神賞-->,0,ok
2022,2021,66,リスグラシューの2021,シュヴェルトリリエ (Schwertlilie),2021105855,モーリス,牡,2021-02-07,2,ノーザンＦ,クラブ提供牧場,リスグラシュー,7.0,12000.0,30.0,444.0,150.5,171.5,20.4,400,1.0,矢作芳人,矢作芳人,栗東,6,0,538.0,0.0,538.0,0.044833333333333336,-->,0,ok
2022,2021,67,ディアデラマドレの2021,ログラール (Lograr),2021105662,モーリス,牡,2021-03-09,3,ノーザンＦ,クラブ提供牧場,ディアデラマドレ,11.0,6000.0,15.0,470.0,156.0,178.5,20.2,400,5.0,松永幹夫,松永幹夫,栗東,16,3,4029.0,0.0,4029.0,0.6715,26'4歳以上2勝クラス24'3歳1勝クラス-->,0,ok
2022,2021,68,ペルレンケッテの2021,ミルテンベルク (Miltenberg),2021105771,モーリス,牡,2021-04-14,4,ノーザンＦ,クラブ提供牧場,ペルレンケッテ,13.0,4000.0,10.0,450.0,157.0,175.5,20.9,400,7.0,武英智,武英智,栗東,16,2,6605.0,0.0,6605.0,1.65125,24'九州スポーツ杯(2勝クラス)23'2歳新馬-->,0,ok
2022,2021,69,レネットグルーヴの2021,トルタディメーレ (Torta di Mele),2021105891,モーリス,メス,2021-01-31,1,ノーザンＦ,クラブ提供牧場,レネットグルーヴ,11.0,2400.0,6.0,478.0,158.5,182.0,19.1,400,5.0,橋口慎介,橋口慎介,栗東,2,0,0.0,0.0,0,0.0,-->,0,ok
2022,2021,70,マルティンスタークの2021,ローゼンモンターク (Rosenmontag),2021105790,サトノダイヤモンド,メス,2021-03-28,3,ノーザンＦ,クラブ提供牧場,マルティンスターク,16.0,2800.0,7.0,410.0,150.5,169.0,18.9,400,10.0,松永幹夫,齋藤雄一,岩手,10,5,72.0,215.0,287.0,0.1025,C1三組3歳C2三組-->,0,ok
2022,2021,71,グリューヴァインの2021,リューデスハイム (Rudesheim),2021105508,ニューイヤーズデイ,牡,2021-03-20,3,ノーザンＦ,クラブ提供牧場,グリューヴァイン,9.0,3000.0,7.5,468.0,155.0,179.0,21.0,400,3.0,牧田和弥,牧田和弥,栗東,17,3,5394.0,0.0,5394.0,1.798,24'3歳以上2勝クラス24'3歳以上1勝クラス-->,0,ok
2022,2021,72,クルークハイトの2021,ルフトクス (Luftkuss),2021105502,ニューイヤーズデイ,メス,2021-03-05,3,ノーザンＦ,クラブ提供牧場,クルークハイト,7.0,2800.0,7.0,454.0,157.0,177.0,20.4,400,1.0,杉山晴紀,杉山佳明,栗東,14,3,4625.0,0.0,4625.0,1.6517857142857142,25'八女特別(2勝クラス)25'4歳以上1勝クラス-->,0,ok
2022,2021,73,オーマイベイビーの2021,ヴィスマール (Wismar),2021105459,ブリックスアンドモルタル,牡,2021-03-25,3,ノーザンＦ,クラブ提供牧場,オーマイベイビー,10.0,6000.0,15.0,436.0,151.0,172.5,20.1,400,6.0,奥村豊,奥村豊,栗東,19,3,6249.0,0.0,6249.0,1.0415,26'鴨川特別(2勝クラス)25'4歳以上1勝クラス-->,0,ok
2022,2021,74,ラプソディーアの2021,フルラーナ (Furlana),2021105842,ブリックスアンドモルタル,メス,2021-04-24,4,ノーザンＦ,クラブ提供牧場,ラプソディーア,7.0,2400.0,6.0,394.0,147.5,170.5,18.7,400,1.0,平田修,藤田正治,笠松,35,1,72.0,113.0,185.0,0.07708333333333334,カサオク・サンクス賞-->,0,ok
2022,2021,75,アロマドゥルセの2021,ガルバナム (Galbanum),2021105385,ハービンジャー,牡,2021-03-07,3,ノーザンＦ,クラブ提供牧場,アロマドゥルセ,7.0,3600.0,9.0,442.0,153.0,173.5,20.7,400,1.0,渡辺薫彦,織田誠,兵庫,40,2,510.0,512.0,1022.0,0.2838888888888889,C2一C3三-->,0,ok
2022,2021,76,レイリオンの2021,ピュアスマイル (Pure Smile),2021105877,ハービンジャー,メス,2021-01-21,1,ノーザンＦ,クラブ提供牧場,レイリオン,8.0,2800.0,7.0,438.0,154.0,178.0,18.9,400,2.0,安田翔伍,安田翔伍,栗東,5,0,83.0,0.0,83.0,0.029642857142857144,-->,0,ok
2022,2021,77,ヴィートマルシェの2021,マルチャレアル (Marcha Real),2021105430,リアルインパクト,牡,2021-01-17,1,ノーザンＦ,クラブ提供牧場,ヴィートマルシェ,19.0,5000.0,12.5,469.0,156.0,175.5,20.2,400,12.0,斉藤崇史,斉藤崇史,栗東,9,3,3559.0,0.0,3559.0,0.7118,24'3歳以上2勝クラス24'3歳1勝クラス-->,0,ok
2022,2021,78,リッチダンサーの2021,ウィンターガーデン (Winter Garden),2021105857,リアルインパクト,メス,2021-04-15,4,ノーザンＦ,クラブ提供牧場,リッチダンサー,21.0,3000.0,7.5,434.0,154.0,177.0,19.5,400,16.0,武幸四郎,井上智史,栗東,24,1,2473.0,0.0,2473.0,0.8243333333333334,24'3歳未勝利-->,0,ok
2022,2021,79,ヒストリックスターの2021,コルレオニス (Cor Leonis),2021105704,レイデオロ,牡,2021-01-13,1,ノーザンＦ,クラブ提供牧場,ヒストリックスター,16.0,8000.0,20.0,461.0,155.0,176.5,20.1,400,13.0,友道康夫,友道康夫,栗東,16,3,4711.0,0.0,4711.0,0.588875,25'調布特別(2勝クラス)25'4歳以上1勝クラス-->,0,ok
2022,2021,80,ギーニョの2021,エルサビオ (El Sabio),2021105493,レイデオロ,牡,2022-04-01,4,ノーザンＦ,クラブ提供牧場,ギーニョ,18.0,5600.0,14.0,443.0,153.0,170.5,20.2,400,11.0,中内田充正,中内田充,栗東,4,1,1240.0,0.0,1240.0,0.22142857142857142,23'2歳新馬-->,0,ok
2022,2021,81,ライジングクロスの2021,フェアアイル (Fair Isle),2021105827,ミッキーアイル,メス,2021-02-25,2,ノーザンＦ,クラブ提供牧場,ライジングクロス,18.0,2400.0,6.0,404.0,149.5,171.0,18.5,400,12.0,音無秀孝,音無秀孝,栗東,7,0,440.0,0.0,440.0,0.18333333333333332,-->,0,ok
2022,2021,82,カイカヨソウの2021,フルレゾン (Fleuraison),2021104840,オルフェーヴル,メス,2021-02-15,2,ノーザンＦ,クラブ提供牧場,カイカヨソウ,11.0,2800.0,7.0,449.0,157.5,178.5,19.0,400,5.0,池添学,池添学,栗東,18,2,3329.0,0.0,3329.0,1.1889285714285713,25'3歳以上1勝クラス23'2歳未勝利-->,0,ok
2022,2021,83,クイックリトルミスの2021,ライジングアロー (Rising Arrow),2021105494,スワーヴリチャード,牡,2021-03-24,3,ノーザンＦ,クラブ提供牧場,クイックリトルミス,17.0,2400.0,6.0,461.0,156.0,173.0,21.2,400,12.0,庄野靖志,庄野靖志,栗東,2,0,165.0,0.0,165.0,0.06875,-->,0,ok
2022,2021,84,アピールⅡの2021,レトリカル (Rhetorical),2021105377,ダイワメジャー,牡,2021-04-15,4,ノーザンＦ,クラブ提供牧場,アピールⅡ,13.0,2600.0,6.5,410.0,151.0,172.0,19.7,400,8.0,高柳大輔,高柳大輔,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok_fixup
2022,2021,85,ハーレクイーンの2021,レドンホール (Leadenhall),2021105690,リアルスティール,メス,2021-01-20,1,ノーザンＦ,クラブ提供牧場,ハーレクイーン,8.0,3600.0,9.0,434.0,156.0,183.0,18.6,400,3.0,斉藤崇史,井樋明正,佐賀,41,1,83.0,273.0,356.0,0.09888888888888889,C12組-->,0,ok
2022,2021,86,ローズノーブルの2021,ラントリサント (Llantrisant),2021105912,ドレフォン,メス,2021-03-21,3,ノーザンＦ,クラブ提供牧場,ローズノーブル,12.0,2800.0,7.0,416.0,154.5,174.0,19.2,400,6.0,吉岡辰弥,植松則幸,愛知,31,2,515.0,245.0,760.0,0.2714285714285714,スピカ賞涼太・友菜結婚記念杯-->,0,ok
2022,2021,87,ピエリーナの2021,バレルターン (Barrel Turn),2021104906,リオンディーズ,牡,2021-04-17,4,ノーザンＦ,クラブ提供牧場,ピエリーナ,10.0,2800.0,7.0,429.0,156.5,173.0,19.3,400,4.0,茶木太樹,茶木太樹,栗東,17,3,7529.0,0.0,7529.0,2.6889285714285713,25'木津川特別(2勝クラス)25'浄土平特別(1勝クラス)-->,0,ok
2022,2021,88,グレイシアブルーの2021,パステルツェ (Pasterze),2021105512,ルーラーシップ,メス,2021-04-29,4,ノーザンＦ,クラブ提供牧場,グレイシアブルー,19.0,3200.0,8.0,423.0,148.0,172.0,19.5,400,12.0,清水久詞,清水久詞,栗東,6,0,138.0,0.0,138.0,0.043125,-->,0,ok
2022,2021,89,ヴィアンローズの2021,アルジャヒリ (Al Jahili),2021105421,アルアイン,牡,2021-03-25,3,ノーザンＦ,クラブ提供牧場,ヴィアンローズ,19.0,2400.0,6.0,430.0,155.0,173.0,20.0,400,15.0,石坂公一,濱田一夫,佐賀,46,1,55.0,166.0,221.0,0.09208333333333334,SAGAリベンジャーズ-->,0,ok
2022,2021,90,ムーングロウの2021,アーマルコライト (Armalcolite),2021105811,ジャスタウェイ,牡,2021-04-14,4,ノーザンＦ,クラブ提供牧場,ムーングロウ,12.0,3000.0,7.5,465.0,153.0,174.0,21.0,400,8.0,寺島良,石橋満,兵庫,27,3,4185.0,124.0,4309.0,1.4363333333333332,25'4歳以上2勝クラス24'3歳以上1勝クラス-->,0,ok
2022,2021,91,ブリトマルティスの2021,ラダマンテュス (Rhadamanthus),2021106581,オルフェーヴル,牡,2021-05-13,5,ノーザンＦ,クラブ提供牧場,ブリトマルティス,17.0,1400.0,14.0,357.0,150.5,163.5,18.0,100,9.0,,櫻井今朝,愛知,18,0,0.0,259.0,259.0,0.185,-->,0,ok
2022,2021,92,ココファンタジアの2021,ブリゾ (Brizo),2021104851,ニューイヤーズデイ,メス,2021-03-10,3,ノーザンＦ,クラブ提供牧場,ココファンタジア,8.0,1800.0,18.0,430.0,153.0,174.0,19.1,100,2.0,,田中淳司,北海道,1,0,0.0,0.0,0,0.0,-->,0,ok
2022,2021,93,ブランシェクールの2021,クールソリッド (Coeur Solide),2021105740,マインドユアビスケッツ,牡,2021-04-22,4,ノーザンＦ,クラブ提供牧場,ブランシェクール,8.0,2000.0,20.0,475.0,156.5,177.0,21.6,100,2.0,,藤田輝信,大井,4,1,0.0,250.0,250.0,0.125,23'JRA認定フレッシュチャレンジ(新馬)-->,0,ok
2022,2021,94,ジルズパレスの2021,コールブランド (Collbrande),2021105594,レッドファルクス,牡,2021-03-11,3,ノーザンＦ,クラブ提供牧場,ジルズパレス,8.0,1600.0,16.0,463.0,152.0,172.0,19.7,100,1.0,,川野勇馬,高知,35,6,0.0,1646.0,1646.0,1.02875,23'JRA認定フレッシュチャレンジ(新馬)アウラー賞-->,0,ok
2022,2021,95,ティッカーテープの2021,グランドマーシャル (Grand Marshal),2021105653,ワールドエース,メス,2021-05-03,5,ノーザンＦ,クラブ提供牧場,ティッカーテープ,20.0,1000.0,10.0,388.0,145.0,167.5,17.9,100,12.0,,高橋純,岩手,13,0,0.0,261.0,261.0,0.261,-->,0,ok
2023,2022,1,マリアライトの22,ロジャリーマイン (Rogerley Mine),2022105063,エピファネイア,メス,2022-03-07,3,ノーザンＦ,クラブ提供牧場,マリアライト,11,7000.0,17.5,442.0,149.0,176.0,19.5,400,1,久保田,久保田貴,美浦,5,2,1660.0,0.0,1660.0,0.23714285714285716,26'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,2,ザズーの22,アローグレイシャー (Arrow Glacier),2022104802,キズナ,牡,2022-02-27,2,ノーザンＦ,クラブ提供牧場,ザズー,14,5000.0,12.5,488.0,156.0,182.0,21.2,400,1,板垣,田中淳司,北海道,6,0,610.0,38.0,648.0,0.1296,-->,0,ok
2023,2022,3,ヴィルデローゼの22,グラフレナート (Graf Lennart),2022104671,キズナ,牡,2022-03-25,3,ノーザンＦ,クラブ提供牧場,ヴィルデローゼ,8,5000.0,12.5,437.0,154.0,170.5,21.0,400,1,宮田,宮田敬介,美浦,4,0,224.0,0.0,224.0,0.0448,-->,0,ok
2023,2022,4,ラドラーダの22,ブリッサドラーダ (Brisa Dorada),2022105120,キズナ,メス,2022-01-20,1,ノーザンＦ,クラブ提供牧場,ラドラーダ,16,7000.0,17.5,409.0,154.0,173.0,19.4,400,1,木村,木村哲也,美浦,0,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,5,アヴェンチュラの22,ナヴィガトーレ (Navigatore),2022104591,ロードカナロア,牡,2022-04-11,4,ノーザンＦ,クラブ提供牧場,アヴェンチュラ,14,6000.0,15.0,489.0,159.0,178.0,22.0,400,1,田村,田村康仁,美浦,1,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,6,アドマイヤセプターの22,グロスビーク (Grosbeak),2022104608,シスキン,牡,2022-01-19,1,ノーザンＦ,クラブ提供牧場,アドマイヤセプター,14,5000.0,12.5,440.0,158.5,176.5,20.4,400,1,田中博,田中博康,美浦,8,2,2265.0,0.0,2265.0,0.453,26'4歳以上1勝クラス25'3歳未勝利-->,0,ok
2023,2022,7,リリーバレロの22,リバーバレイト (Reverberate),2022105144,キタサンブラック,牡,2022-04-04,4,ノーザンＦ,クラブ提供牧場,リリーバレロ,7,8000.0,20.0,400.0,154.0,168.0,20.1,400,1,堀,堀宣行,美浦,5,3,2800.0,0.0,2800.0,0.35,26'4歳以上2勝クラス25'3歳以上1勝クラス-->,0,ok_fixup
2023,2022,8,ピュアブリーゼの22,ヴァーナリー (Vernally),2022104977,キタサンブラック,メス,2022-03-18,3,ノーザンＦ,クラブ提供牧場,ピュアブリーゼ,14,4000.0,10.0,416.0,155.5,174.0,18.8,400,1,浅利,浅利英明,美浦,9,3,280.0,214.0,494.0,0.1235,本命チョコは甘くて苦いB6組-->,0,ok
2023,2022,9,ファナティックの22,ファンダム (Fandom),2022105836,サートゥルナーリア,牡,2022-02-13,2,白老Ｆ,クラブ提供牧場,ファナティック,6,3600.0,9.0,460.0,153.0,174.5,20.6,400,1,辻,辻哲英,美浦,8,3,8191.0,0.0,8191.0,2.2752777777777777,25'毎日杯(G3)25'ジュニアC(L)-->,1,ok
2023,2022,10,クルミナルの22,レイニング (Reigning),2022104750,サートゥルナーリア,牡,2022-05-01,5,ノーザンＦ,クラブ提供牧場,クルミナル,10,7000.0,17.5,425.0,148.5,169.0,19.8,400,1,森一,森一誠,美浦,9,4,6237.0,0.0,6237.0,0.891,26'IFHA杯むらさき賞(3勝クラス)25'オリエンタル賞(2勝クラス)-->,0,ok
2023,2022,11,パルクデラモールの22,コスタヴェルデ (Costa Verde),2022105829,サートゥルナーリア,メス,2022-03-17,3,追分Ｆ,クラブ提供牧場,パルクデラモール,7,2400.0,6.0,386.0,147.0,165.0,19.0,400,1,鹿戸,伊藤勝好,笠松,9,1,0.0,52.0,52.0,0.021666666666666667,C23組-->,0,ok
2023,2022,12,メリートの22,サザリーバスター (Southerly Buster),2022105088,ドゥラメンテ,牡,2022-02-08,2,ノーザンＦ,クラブ提供牧場,メリート,16,5000.0,12.5,550.0,165.0,189.0,22.0,400,1,萩原,萩原清,美浦,1,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,13,レオパルディナの22,キアラメンテ (Chiaramente),2022105864,ドゥラメンテ,メス,2022-01-24,1,ノーザンＦ,クラブ提供牧場,レオパルディナ,10,4000.0,10.0,449.0,156.0,174.0,19.4,400,1,鹿戸,鹿戸雄一,美浦,9,1,2115.0,0.0,2115.0,0.52875,25'3歳未勝利-->,0,ok
2023,2022,14,シングルゲイズの22,テンダールック (Tender Look),2022104822,ドゥラメンテ,メス,2022-01-26,1,ノーザンＦ,クラブ提供牧場,シングルゲイズ,10,5000.0,12.5,413.0,154.0,170.5,19.6,400,1,木村,木村哲也,美浦,5,1,856.0,0.0,856.0,0.1712,25'3歳未勝利-->,0,ok
2023,2022,15,ミリッサの22,アルガムベイ (Arugam Bay),2022105082,モーリス,牡,2022-03-03,3,ノーザンＦ,クラブ提供牧場,ミリッサ,8,5000.0,12.5,431.0,152.0,174.0,20.1,400,1,鹿戸,鹿戸雄一,美浦,7,0,764.0,0.0,764.0,0.1528,-->,0,ok
2023,2022,16,レッドレグナントの22,ジョリーレーヌ (Jolie Reine),2022105163,モーリス,メス,2022-01-31,1,ノーザンＦ,クラブ提供牧場,レッドレグナント,7,3200.0,8.0,444.0,150.0,176.0,19.5,400,1,大竹,大竹正博,美浦,6,1,1310.0,0.0,1310.0,0.409375,24'2歳新馬-->,0,ok
2023,2022,17,ルヴォワールの22,ヴィルナタール (Ville Natale),2022105147,レイデオロ,メス,2022-01-10,1,ノーザンＦ,クラブ提供牧場,ルヴォワール,8,4000.0,10.0,451.0,157.0,174.5,20.0,400,1,角田,角田輝也,愛知,9,1,220.0,98.0,318.0,0.0795,C11組-->,0,ok
2023,2022,18,リラヴァティの22,サラスヴァティー (Sarasvati),2022105139,レイデオロ,メス,2022-02-01,2,ノーザンＦ,クラブ提供牧場,リラヴァティ,11,4000.0,10.0,463.0,158.0,179.0,19.5,400,1,森一,森一誠,美浦,6,2,2280.0,0.0,2280.0,0.57,26'4歳以上1勝クラス25'3歳以上1勝クラス-->,0,ok
2023,2022,19,ベルディーヴァの22,シャンソンドール (Chanson d'Or),2022105038,レイデオロ,メス,2022-04-07,4,ノーザンＦ,クラブ提供牧場,ベルディーヴァ,10,3600.0,9.0,427.0,153.0,175.0,19.2,400,1,奥村武,奥村武,美浦,7,2,3131.0,0.0,3131.0,0.8697222222222222,26'4歳以上1勝クラス25'3歳未勝利-->,0,ok
2023,2022,20,エールデュレーヴの22,アーラグラシア (Ala Gracia),2022104702,レイデオロ,メス,2022-04-21,4,ノーザンＦ,クラブ提供牧場,エールデュレーヴ,9,3600.0,9.0,413.0,151.0,171.5,19.2,400,1,角田,笹野博司,笠松,12,2,844.0,123.0,967.0,0.26861111111111113,BAOOへGO!賞B3組-->,0,ok
2023,2022,21,トーコーユズキの22,バギーウィップ (Buggy Whip),2022102987,ナダル,牡,2022-04-24,4,辻牧場,netkeiba生産者,トーコーユズキ,13,4000.0,10.0,451.0,154.5,174.0,21.3,400,1,川島,大竹正博,美浦,7,3,4105.0,0.0,4105.0,1.02625,25'檜山特別(2勝クラス)25'わらび賞(1勝クラス)-->,0,ok+sire_mismatch
2023,2022,22,グリューヴァインの22,ヴィンブルレー (Vin Brule),2022104758,ナダル,メス,2022-03-20,3,ノーザンＦ,クラブ提供牧場,グリューヴァイン,10,2400.0,6.0,443.0,155.5,179.0,19.8,400,1,矢野,矢野英一,美浦,8,2,2063.0,0.0,2063.0,0.8595833333333334,26'4歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,23,ディアデラマドレの22,カーラデマドレ (Cara de Madre),2022104912,ドレフォン,メス,2022-03-10,3,ノーザンＦ,クラブ提供牧場,ディアデラマドレ,12,5000.0,12.5,477.0,155.5,178.0,20.8,400,1,矢嶋,矢嶋大樹,美浦,10,2,2180.0,0.0,2180.0,0.436,25'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,24,マスターワークの22,マイスターヴェルク (Meisterwerk),2022105849,ドレフォン,メス,2022-04-20,4,ノーザンＦ,クラブ提供牧場,マスターワーク,5,2400.0,6.0,444.0,154.5,177.5,19.7,400,1,勢司,勢司和浩,美浦,11,2,3016.0,0.0,3016.0,1.2566666666666666,25'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,25,カーミングエフェクトの22,カーミングライツ (Calming Lights),2022104725,サトノダイヤモンド,牡,2022-02-01,2,ノーザンＦ,クラブ提供牧場,カーミングエフェクト,6,3200.0,8.0,495.0,158.0,176.5,21.4,400,1,小島,小島茂之,美浦,9,2,2697.0,0.0,2697.0,0.8428125,25'磐梯山特別(1勝クラス)25'3歳未勝利-->,0,ok
2023,2022,26,キャヴァルドレの22,パヴェリング (Pave Ring),2022104730,サトノダイヤモンド,メス,2022-01-30,1,ノーザンＦ,クラブ提供牧場,キャヴァルドレ,8,3000.0,7.5,451.0,159.5,175.0,20.3,400,1,角田,角田輝也,愛知,7,1,720.0,65.0,785.0,0.26166666666666666,萩露賞-->,0,ok
2023,2022,27,マイミスリリーの22,ロートホルン (Rod Horn),2022105977,サトノダイヤモンド,メス,2022-02-28,2,レイクヴィラＦ,クラブ提供牧場,マイミスリリー,7,3200.0,8.0,484.0,155.0,184.0,21.0,400,1,加藤征,加藤征弘,美浦,9,2,1754.0,0.0,1754.0,0.548125,25'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,28,ワシントンレガシーの22,マウントバーノン (Mount Vernon),2022105197,ルヴァンスレーヴ,牡,2022-02-09,2,ノーザンＦ,クラブ提供牧場,ワシントンレガシー,8,3000.0,7.5,474.0,157.0,180.0,21.4,400,1,戸田,戸田博文,美浦,10,2,1950.0,0.0,1950.0,0.65,26'4歳以上1勝クラス25'3歳未勝利-->,0,ok
2023,2022,29,セレナズヴォイスの22,リッスンクロース (Listen Close),2022105810,ルヴァンスレーヴ,メス,2022-02-08,2,白老Ｆ,クラブ提供牧場,セレナズヴォイス,5,2400.0,6.0,457.0,155.0,174.0,19.0,400,1,林,林徹,美浦,6,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,30,フォルテピアノの22,フィザルモニカ (Fisarmonica),2022104996,ルヴァンスレーヴ,メス,2022-02-11,2,ノーザンＦ,クラブ提供牧場,フォルテピアノ,19,2000.0,5.0,434.0,153.0,176.5,19.3,400,1,大和田,大和田成,美浦,5,1,1140.0,0.0,1140.0,0.57,25'3歳未勝利-->,0,ok
2023,2022,32,ティンバレスの22,グランカッサ (Grancassa),2022104908,オルフェーヴル,メス,2022-02-08,2,ノーザンＦ,クラブ提供牧場,ティンバレス,10,2800.0,7.0,497.0,160.5,183.5,20.5,400,1,,小久保智,浦和,12,1,1103.0,0.0,1103.0,0.3939285714285714,25'3歳未勝利-->,0,ok
2023,2022,33,エリスライトの22,トライゴーニック (Trigonic),2022104691,ルーラーシップ,牡,2022-02-14,2,ノーザンＦ,クラブ提供牧場,エリスライト,7,4000.0,10.0,442.0,154.0,171.5,20.6,400,1,池上,池上昌和,美浦,4,1,644.0,0.0,644.0,0.161,25'3歳未勝利-->,0,ok
